ID,query,size,depers,mark_legal_value
410064,"На работе произошел конфликт с вышестоящим руководством, говорят переведут в другой отдел, на сколько это законно без моего согласия?",s,False,4
378293,"Здравствуйте, такая проблема! Решил поменять права( истёк срок) на трактор. Посетил гостехнадзор г Балаково, мне сказали что нужно оплатить госпошлину, мед комиссию пройти. Я приехал к ним они мне сказали, что нужно пройти обучение и сдать экзамен. Это все у меня было сделано раньше при получении прав. Обучение стоит 30000 ₽. Прошу вас помочь мне решить эту проблему, я уже оплатил госпошлину по 500 руб два раза.
Мед комиссию я прошёл, предоставил им, только вот загвоздка в обучении и стоимости
Хочу знать все о это по закону!!!",l,False,4
398828,Хочу узнать возможности досрочного выхода на пенсию,xs,False,3
386750,"Хочу оформить налоговый вычет на % по ипотеке, и ребёнок учится в частной школе, можно ли и на это оформить вычет",s,False,4
379147,"Добрый день . Помогите , пожалуйста, грамотно составить досудебную претензию к застройщику  по ранее проведенной консультации .
По договору ключи должны были получить ,если я правильно понимаю,1.10.2024.,
тогда застройщик извинился ,что забыли сделать ремонт и устно попросили 3 мес. 
через 3 мес нам даже не показали кв. 
сейчас уже прошло более 6 мес. и до сих пор застройщик молчит .
Прошу на основе доверенности на получение кв этой и договора дду с застройщиком , составить претензию на компенсацию за 3 мес с 01.25г по настоящее время и дать срок на отдачу ключей и передачу прав в течении 2 х недель, в противном случае будет подан иск на возмещение полной компенсации с 01.10.24г по момент передачи ключей",l,False,4
407244,"Мне пришла новая задолженность по административном правонаружению *** от 07.08.2025. Мне не приходилось такой штраф, если дело от 07.08.2025 а ИП от 11.08.2025 не слишком ли короткий срок, по номеру постановления я не нашёл такого штрафа",m,False,4
377037,Брачный договор. Должно ли в нем быть указано добрачное имущество и имущество полученное по договору? Накладываются ли взыскания приставов на супружескую долю?,s,False,4
400429,Сосед взял деньги в долг и уже 2 мес не отдает. Заявление в суд о взыскании долга.,xs,False,4
380775,"Стоял авто на парковочном месте для инвалидов. Транспортировался инвалид 2 группы, машина зарегистрирована на ресурсе, есть документы. Сотрудник ДПС не увидел знака, что машина может стоять на данном месте. Проверка не осуществлялась, имеет ли право здесь машина стоять. Машина была эвакуирована. Выставили штраф, не выдают машину, требуют оплатить 10900 за эвакуацию",m,False,5
398911,Не согласен с отказом с предоставлении Юр.поддержке с Вашей стороны!!! Последний вопрос про замену двс в моём автомобиле! Требую снова открыть эту заявку и оказать мне законную юридическую помощь как ФИЗИЧЕСКОМУ ЛИЦУ!!! Собственник авто Я! И двс я покупал себе. И сервисному центру за замену оплачивал Я СВОИМИ ЛИЧНЫМИ ДЕНЕЖНЫМИ СРЕДСТВАМИ! И ПРЕТЕНЗИЮ ПО КОМПЕНСАЦИЮ ЗАТРАТ ЗА ЗАМЕНУ НЕИСПРАВНОГО ДВИГАТЕЛЯ ПИШУ ТОЖЕ Я и судиться БУДУ ТОЖЕ Я КАК ФИЗИЧЕСКОЕ ЛИЦО ПО ЗАКОНУ ЩАЩИТЫ ПРАВ ПОТРЕБИТЕЛЯ!!!,m,False,4
398831,"Доброго дня!

У меня заключен ДДУ (договор долевого участия) с застройщиком на покупку паркинга в рассрочку. Договор составлен с добавлением приложения, который увеличивает рассрочку за паркинг на срок 7,5 лет.

Сейчас, когда паркинг почти готов и надо вступать в права собственности, застройщик просит расторгнуть договор, ссылаясь на ФЗ-214 (про то что рассрочка возможна только на этап строительства объекта). И требует подписать договор предварительной продажи, по которому я имею кучу ограничений на использование паркинга. Либо, они требуют погасить рассрочку перед сдачей как того требует ФЗ-214, однако из-за рассрочки - цена на паркинг увеличилась, и гасить её раньше срока - смысла никакого нет.

Нужна консультация по этому вопросу.",l,False,5
375165,"Добрый день, получил постановление на имя супруги. Машина оформлена на нее - Infiniti QX70 г.н. *** . На фотографиях к постановлению другая машина с другим госномером - Тойота *** .",s,False,4
400414,"Добрый день! Недвижимость (офис) куплен в браке, оформлен на мужа, он ИП на УСНО, сдает его в аренду. Рассматриваем  перелформление  офиса на жену, она тоже имеет статус ИП на УСНО, но по другим услугам. Аренды нет. Возникает ли налогообложение при статусе ИП у обоих?",m,False,4
386649,"Планирую приобрести квартиру в Екатеринбурге, сам проживаю в Москве. 
Могу я оформить договор купли-продажи и передаточный акт в Москве с последующей регистрацией перехода права в московском МФЦ или это надо делать в Екатеринбурге?",m,False,4
390156,"В последнем вопросе 390121, когда я редактировал документы, увидел что в возражении некорректно занесена информация о уплате долга, хотел уточнить, что конкретно это ИП я не оплачивал",s,False,3
386877,"Здравствуйте.  Продал в 2024 году машину  за 400 тыс. В апреле 2025 пришло сообщение от ФНС об уплате налога по 3 НДФЛ.
Машина поставлена на российский учёт в январе 2023, до этого стояла учёте ДНР, где я являлся хозяином длительный срок.
 Необходимо ли мне платить налог и как правильно сделать?",m,False,4
382934,Добрый день . Хотел оформить налоговый вычет за оплату обучение брата . Это возможно ?,xs,False,3
376377,Задержали сотрудники полиции. Продление миграционного учёта на момент проверки не было. Пока не пришёл ответ на ГосУслуги от 8 апреля 2025 года.,s,False,4
403803,"Я составил обращение в банк АБ Россия на действие Банка с целью оспорить начисление  пени за нарушения исполнения обязательств.Необходимо получить юридическую консультацию и дать правовое заключение о дальнейших моих действиях по урегулированию, возникшего вопроса.",m,False,3
388120,"Здравствуйте. Как должны насчитать сумму за вывоз мусора .Договор не заключался,насчитали задним числом за несколько лет.Как должны насчитать, за три года предыдущие?",s,False,4
394549,Получение вычета за покупку квартиры,xs,False,3
378005,"Добрый день!
Получил копию искового заявления об обязании перенести постройку на садовом участке.
Хотел бы понять перспективу этого искового заявления и понять какие шаги должен сделать в ответ на этот иск?",m,False,4
396147,"После операции мне нужно в своем городе встать на учет в диспансер
При выписке, есть рекомендации, врачи указали что мне нужно было наблюдаться и каждые 3 месяца делать обследования. Попав на прием из-за того что я уехала в СПБ он препятствует и говорит что МРТ мне не требуется. То что написали врачи он проигнорировал и сказал что с моим диагнозом не требуется. Что мне делать, подскажите?",m,False,4
392394,Почему то опять внесли в Реестр контролируемых лиц?,xs,False,3
393842,"Добрый день. Я многодетная мама , два года назад будучи уже в разводе оформила семейную ипотеку и воспользовалась субсидиями для многодетных в 450000₽ на ее погашение . Год назад, закрыла ипотеку и оформила новую . В марте этого года родила четвертого ребенка в статусе одинокой матери , отца у ребенка нет. Подала заявление на субсидию в 450тыс так как есть новый ребенок и новая ипотека , но мне отказали так как я не замужем . Считаю это дискриминацией , ведь все условия для повторного получения субсидии соблюдены , считаю что мне должна твит хотя бы предлога альтернатива действий - если нет мужа, а у ребенка отца , то  и нет возможности кого- то сделать созаемщиком и получить помощь государства . При всех равных обстоятельствах получается что в аналогичной моей ситуации  , но с вторым родителем - субсидию бы одобрили . Это похоже на ущемление прав одиноких матерей.",l,False,5
375744,"Добрый день. Ошибочно перевели деньги на счёт, который находится под арестом. Как подать заявление в суд, в какой суд можно обратиться, чтобы вернуть деньги?",s,False,4
409743,"При увольнении работодатель выплатил мне не полностью премию за последний месяц работы. По причине того, что часть дней последнего месяца работы я был в отпуске, и эти дни считаются не рабочими. Согласно положению о премировании при увольнении выплачивается премия из расчета фактически отработанного времени, отпуск это не рабочее время(по мнению юриста работодателя).Хочу добиться оплаты премии в полном обьеме.",m,False,4
379856,"Добрый день ,я как кредитор подала ходатайство о запрете выезда за границу банкрота,-должника , судья отказал , не приняв во внимание , недобросовестное поведение должника до процедуры банкротства,хочу обдаловать определение об отказе .Какю госпошлину я должна заплатить при подаче апелляции?",m,False,4
393056,Как переоформить патент на следующий период?,xs,False,3
383213,"Добрый день. 
Хочу купить квартиру у юридического лица.
Как проверить недвижимость и продавца перед покупкой ?",s,False,4
401850,"Здравствуйте!
Как можно продать квартиру с детскими долями (использован мат капитал)? Какие ситуации могут быть?
1.Если у мамы есть другая квартира1, можно продать квартиру2 с детскими и выделить доли в квартире1?
2. Если продать квартиру с детскими долями и положить деньги с детских долей на счет детей, на какие цели можно использовать эти средства до совершеннолетия?
3. Или есть другие возможности неодновременной продажи?",m,False,5
394679,Здравствуйте хочу оставить обращение по двум вопросам незаконно занятая территория В общем коридоре человека просят освободить проход балкона пожарному выходу он отказывается кто может предоставить мне информацию о том в каком состоянии находится этот участок приватизирован не приватизирован и другой вопрос У меня имеется родитель и брат имеется жилплощадь имея желание разменять забрать часть денег,m,False,4
386154,"Здравствуйте, подскажите можете ли помочь составить ДКП при покупке садового дома с участком? За наличный расчет",s,False,3
373374,Добрый день. Если ли возможность загрузить мне образец заявления на расторжение брака? Есть несовершеннолетний ребенок.,s,False,3
410758,"Добрый день. Повреждено наше имущество в результате ДТП, наезд мусоровоза на столб с нашими электроприборами учёта эл. Энергии. Как правильно возместить ущерб?",s,False,4
410409,"В квартире собственником которой является мама, зарегистрирован её старший сын, но проживаем в ней мы с мужем и детьми. У него много долгов и сегодня нам с мужем позвонили и сообщили, что был суд по которому приставы имеют право описать имущество, но в квартире его имущества нет от слова вообще. Всё куплено нами в течении 12 лет, соответственно какие-то чеки сохранены какие-то нет. Могут ли приставы приехать и забрать наше имущество в квартире ему не принадлежащей, и если он в ней никогда не жил?",l,False,5
400346,Консультация по возмещению причиненного ущерба при заливе квартиры по вине УК,xs,False,4
408157,"Здравствуйте! Купили туристический тур, оплатили категорию номера lerge room, по приезду в отель заселили в номер ниже категорией. Как составить досудебную претензию?",s,False,4
383265,"Вопрос про подачу 3 НДФЛ , если покупали машину по договору купли-продажи от 24.06.2021, она стояла в гараже год почти, но зарегистрировали в гибдд и получили свидетельство о регистрации транспортного средства только 24.06.2022, продали авто 23.03.2025, надо ли в 2026 году подавать 3ндфл за 2025 год за продажу авто ( получается по договору кп прошло 3 года, а по сор три года не прошло)",m,False,4
376979,"Налоговый вычет вернули внести коррективы, сама заполняла по упрощенной форме, я подавала на ПДС, нужна консультация, срочно до 18.04 нужно предоставить. 
Позвонить утром с 9:00 по МСК",s,False,3
407945,"18810556250818360556 от 18 августа это номер постановления.
Штраф за превышение скорости на дорогах общего пользования с разрешенной скоростью 90 км, я ехал 140. Есть фото с камеры передвижной (трехнога). Но там насколько я помню, не было знака камеры. И какой раз уже приходит эти штрафы непонятно, хочу выяснить законно ли находится там этот гражданский с камерой, и правильно ли она показывает эту скорость.",m,False,4
376456,Просьба помочь в создании налоговой декларации по продаже квартиры в 2024 году,xs,False,3
397380,"Добрый день. В 2022 году я отчислилась из вуза, где проходила обучение по целевому направлению. В начале 2023 года мне прислали извещение о том, что я обязана оплатить 263000₽ - расходы по обучению за 2,5 года. Точно уже не помню как все было, но я оплачивать ничего не стала, посоветовавшись с деканом, мне сказали что это какая то ошибка или что то в этом роде. И сейчас спустя несколько лет я случайно увидела в спаме на почте письмо о том, что вышел срок погашения задолженности и организация будет проводить взыскание через суд. Договор о целевом обучении и письмо из вуза о сумме задолженности у меня сохранилось. Хотелось бы получить юридическую консультацию по этому вопросу",l,False,5
376771,"Добрый день. В моем аккаунте на гос услугах есть данные о задолжности по административному правоеапушкнию .  я обращался в ГАИ и получал выписку, справку по моим штрафам. Все штрафы оплачены. Какие мои действия в отношении данной ситуации",m,False,4
373888,"Добрый день!
В начале января на счёт *** пришла блокировка по 115 ФЗ, написал заявление на закрытие счета с последующим переводом дс по реквизитам, наличными выдать не могут. Срок вывода у *** составляет 40 дней на закрытие и 7 дней на перевод, то есть перевод возможен только после 40 дней, что нарушает законодательство, составлялась досудебная претензия, ответ на неё не поступал.
В середине марта к 25 числу деньги были переведены по реквизитам в *** банк, однако *** банк их отклонил и вернул обратно по ст 848 ГК РФ и заблокировал по 115 фз. После этого неоднократно обращался в *** с уточнением новых реквизитов, однако из-за халатности сотрудников вывод затянулся, составлялись внутренние служебные записки, фин мон *** не мог сказать, что необходимо регистрировать новое обращение с реквизитами, только сегодня его составил в банке. что можно предпринять в данной ситуации, исковое заявление в *** за пользование чужими денежными средствами, причинение морального вреда?",l,False,5
376790,"Добрый день, хотел бы получить консультацию по налоговому вычету строительства дома и покупки земельного участка.",s,False,3
387244,"здравствуйте! а у меня такие вопросы я официально работаю, мои дети в школе учатся. у меня регистрация продлёнкой делал, а детей не получается продлёнку делать, какие документы надо. через госуслуги регистрацию отправляем, они нам отправляют отказ.",m,False,4
395580,При производстве ремонтных работ автомоб в помещении станции тех. обслуживания владелец авто. по просьбе автослесаря запустил двигатель с включённой передачей. В результате чего автомоб. наехал на автослесаря и сломал ему ногу. Кто виноват?,m,False,4
407131,"Здравствуйте, я прописала временно внуков. По документам только мы с мужем распоряжаемся квартирой. Ска ЖД иье, если я захочу продать, я смогу выписать детей 5лет и 10лет",s,False,4
373558,Оформление налоговой декларации за 2024 год,xs,False,3
398705,"Добрый вечер! У меня такая ситуация: планирую открывать магазин одежды. Есть коммерческое помещение в собственности у женщины( тетя тестя(имеет ту же фамилию)). Она согласилась предоставить его на безвозмездной основе. Но хочет дать согласие на пользование на безвозмездной основе теще и чтобы я уже в свою очередь ""арендовал"" за символическую сумму у нее. Возможно ли это?",m,False,4
396430,"Добрый день. Необходимо изучить документы и подсказать возможно ли пойти в суд для решения этой проблемы. 
Банк забрал залоговый автомобиль, продал его третьему лицу. Машину не оформляют. Необходимо через суд решить этот вопрос",m,False,4
385347,"Добрый день. У меня есть компания без деятельности. ИНН *** По этой компании в связи с недостоверностью данных была запущена принудительный процесс ликвидации. Чтобы избежать дисквалификации я подал документы на изменение адреса 5.04.2025, решение о ликвидации было принято ФНС 13 или 15 января и истечения 3 месяцев не прошло, но мировой суд Тюмени 3.04.2025 принял решение о моей дисквалификации. Т.к я живу в Москве, а все документы доставляются по адресу прописки или временной регистрации, то я не получал а сам лично и за меня никто их не получил.
Могу ли я обжаловать данную дисквалификацию? Дисквалификация вступила в силу с 5.05.2025.",l,False,5
399805,"Добрый день! У меня ИП на НПД. Нужно перейти на УСН доходы. Как я могу это сделать, не дожидаясь следующего года?",s,False,4
397317,"Здравствуйте. 25 января 2025 г я приобрела диван через интернет каталог действующего у нас  магазина. Собирал диван мой муж. 
Прошло 4 месяца и диван стал ломаться. Сначала сломалась одна часть. Треснул каркас. В результате этого появилась вмятина на элементе сидения. Позже треснул каркас и появилась вторая вмятина на месте сна. И примерно через пару недель треснул каркас с другой стороны и появилась вторая вмятина на месте где спит второй человек. Сегодня должен приехать мастер на ремонт дивана. Я понимаю что через 7 месяцев заканчивается гарантия и в случае повторной поломки, мы уже с ним ничего не сделаем. Я хочу задать вопрос, могу ли я потребовать у магазина заменить диван на другую модель, по аналогичной цене?",l,False,4
382544,"Добрый день. Мы получили ответ по нашей претензии, которую вы составляли. Мы требовали возместить все затраты на лекарства и 500 тыс рублей за нанесённый вред.",s,False,3
386504,Клиенту требуется  составить налоговую декларацию на возмещении медицинских расходов,xs,False,4
390611,Здравствуйте есть вопрос у меня во всех документах кроме патент имя написано *** только на патенте *** патент получил 07.06.2025,s,False,4
374933,Вопрос юристу по поводу ошибочного перевода денег,xs,False,3
398690,"Добрый день! Мне нужна консультация по телефону.

Запрос:
Я владелец квартиры, сдаю ее в аренду физ лицу, физ лицо переводит мне денежные средства от третьего лица, что не прописано в договоре. Какие у меня риски? В том числе с обновлением законодательства про дроперство?
Не хочу брать на себя риски.",m,False,4
384007,Здравствуйте! Можете ли вы помочь в составлении заявления на использования средств мат капитала для первоначального взноса по ипотеке ?,s,False,3
402940,Получение налогового вычета по уплаченным процентам по кредиту и за оплату медицинских услуг,xs,False,4
379211,наложили арест на дом что делать,xs,False,3
390762,"Добрый вечер!
Планируем развод. Нужна помощь с документами по разделу имущества (квартира с маткапиталом (доли детям не выделены), дачный участок без строений, автомобиль), соглашении по алиментам и с кем будут проживать дети, исковым заявлением.",m,False,5
398211,"Добрый вечер. Я являюсь одним из владельцев ООО. При покупке акций у одного из  участника Общества, необходимо об этом уведомлять других участков? Благодарю!",s,False,3
372670,"Мошенники взломали сбербанк онлайн у моей мамы, оформили кредитную карту и вывели деньги, также были свои накопления, которые также вывели на карту в другой банк. Менеджеры в отделении Банка ссылаются на отсутствие страховки, что возместить не могут деньги, кредит платить надо. Также не признают мошенническими действиями, т.к. по их информации вход был произведен по смс, у сотового оператора в выписке нет смс и звонков в данное время.",m,False,5
389493,Я хотел бы узнать процедуру открытия онлайн-бизнеса в качестве иностранного студента.,xs,False,4
396010,"Одолжил человеку 50тыс рублей. Никаких расписок, договоров к сожалению не составил. Есть только банковский чек о переводе средств. Ещё есть переписка с данным человеком в телеграмме.",s,False,4
384444,"Регистрация закончится через месяц, хозяйка сделала мне ещё на 6 месяцев, госуслуги просто висит заявление принято с 12 апреля, почему?",s,False,3
409726,"Здравствуйте , у меня полгода назад умерла мама, частично вступаю в наследство, но дело в том что мне сделали предложение , и если я вступлю в наследство уже в замужестве, при разводе это будет считаться имуществом нажитом в браке ?",m,False,4
389438,"Суд над вором. Я заявил ходатайство о информирование меня обо всём что будет происходить с подсудимым после оглашения приговора. Где он будет отбивать срок и т. п. Судья удовлетворил ходатайство с оговоркой что мне будут сообщать только то, что будет известно суду.
Я же хочу знать всё. Как правильно поступить?",m,False,4
402779,"Добрый день. 28.07. Через портал госуслуг получила постановление ФССП требования которого привести квартиру в первоначальный вид после не узаконенной перепланировки по решению суда, в решении суда указано, что я на суд не явилась, но меня уведомляли, при этом никаких вызовов на суд не получала. Подскажите какой мой порядок действий в этом случае, возвращать в первоначальный вид не планирую, хочу узаконить т.к изменения внесены такие которые возможно узаконить.",m,False,5
385819,"ИП Выполняли работы по заготовке древесины , работы выполнили оплату контрагент не произвел , сумма долга 400 тыс. Екатеринбург",s,False,4
397218,"Добрый день. Я турагент и работаю с персональными данными туристов. Подскажите, кого я должна уведомить о работе с персональными данными?",s,False,4
401916,"Здравствуйте. Хочу подать заявление в СК РФ по факту мошенничества и подделки подписи в договоре.
Корректно ли я составила заявление, и правильно ли указала статьи УК РФ?

И можно ли отнести это к мошенничеству, если факт преступления совершен в мае 2024, а о долгах наследодателя, дочь-наследница узнала чуть позже? Я иск подала 29 мая 2024г.",m,False,4
373947,"Можно ли пользоваться банковской картой близкого родственника в период банкротства? Наказуемо ли это как-то? 

Прошу ответить в чате",s,False,4
400763,Налоговый вычет с убытков за предыдущие годы от продажи активов через брокерские счета,xs,False,4
401996,"Сделала ошибку на работе. Подала две заявки, на группу крови. Одна заявка 1 группы, а вторая 3 группы крови. Но взяли одну заявку 3 группы. Не посмотрев первую заявку. И выдали кровь 3 группы. И перелили 3 группу человеку с другой группы.  На работе просят оставить вину всю полностью на мне, хотят чтобы я переписала и первую заявку. Как мне быть в этой ситуации?",m,False,4
380378,"У меня брат в разводе, но живут они вместе с бывшей супругой. У них 2 ребенка:9лет и 12лет. Бывшая супруга подала на алименты.При этом брат не отказывается от детей, воспитывает, оплачивает ипотеку, комунальные траты, покупает еду, одежду. Можно ли не платить алиминты и что для этого надо предпринять?",m,False,4
384841,"Добрый день. Получил судебный приказ о взыскании платы за жилищно-коммунальные услуги за квартиру (доп. Квартира), которая у меня в собственности, но там не проживаю.  Прописан и проживаю в другой квартире (основная квартира). Уведомление пришло на почтовый ящик доп. Квартиры, случайно увидел. По адресу прописки и проживания меня не уведомляли. Сумма, которая к взысканию по судебному решению была погашена через приложение госуслуги дом примерно в тех же числах, когда я получил копию судебного решения о взыскании. Могу ля я обжаловать данное судебное решение, т к. меня не уведомили по адресу моего проживания и прописки?",l,False,4
397060,"Здравствуйте, подскажите пожалуйста наименее затратный способ получения права на полное владение квартирой из долевой собственности с кровным родственником и каков алгоритм этой процедуры при этом этот  родственник покупает у меня другую недвижимость. Какая сумма сделки не облагается налогом. Владение недвижимостью по обоим объектам более 10 лет",m,False,4
391986,"Добрый день, нужна консультация по поводу развода и раздела общего имущества. Какие выплаты положены на ребенка при разводе. Из имущества квартира в ипотеке.",s,False,4
384364,"Если я (гражданин Кыргызстана) вылечу из России в Бишкек, с документами всё в порядке, просто подходит срок окончания регистрации. То через какое время я смогу вернуться обратно в Россию? И та же самая ситуация но если я вылечу не 19 числа когда у меня регистрация заканчивается, а 20-21 так как я жду ответа на продление регистрации на госуслугах?",m,False,4
378262,"Налоговый вычет за 2022, 2023, 2024, мед услуги, образование и занятие спортом.",xs,False,4
389414,Добрый день. Попала в реестр контролируемых лиц,xs,False,3
379705,"Добрый день . Сделали запрос на покупку земли от государства , получили отказ . Не пойму причины",s,False,3
400355,"Подготовить документ для суда, 
Я приобрел авто на аукционе от росимущетсва, советник у которого изъяли машину наложил в суд обеспечительные меры. я обратился в суд чтобы их снять, мне выдали определение что не приняли, хочу подать жалобу",m,False,4
394884,"Являюсь дилером компании, на сайте которой участвовала в аукционах по покупке автомобилей, на лицевой счёте в личном кабинете хранились деньги (депозит) около 100000 руб. Компания заблокировала мой аккаунт и самовольно вывела все деньги с лицевого счета. Никаких письменных и устных заявлений и объяснений не предоставляет. Хочу для начала составить досудебную претензию, чтобы получить от них официальные документы по изъяитию моих денежных средств с моего лицевого счета. Соответственно решить этот спор до суда и проучить свои деньги назад.",l,False,5
381833,"Можно ли иметь два свидетельства о рождении? 
Будут ли иметь силы два родителя свидетельство о рождении с разными номерами бланков?",s,False,3
396304,"Мне должен был человек денежные средства, но он прошел процедуру банкротства. Суд прошел не в мою пользу. Что можно сделать? (Арбитражный суд Иркутской области А19-5964/2024 ***).",s,False,4
409076,"Какие положены льготы для родителей (семьи, ребенка) если ребенок получил инвалидность",xs,False,4
391347,Как оформить квартиру на маму,xs,False,3
379600,"Требуется помощь по КАСКО, за рулем был человек не вписанный в полис т.к собственнику стало плохо в дороге.",s,False,4
398334,"Здравствуйте.
Хочу уточнить какая система налогообложения мне наиболее подойдет при переходе на ООО с ИП. Сейчас у меня УСН 6% без НДС, основной оквэд 68.31. Какая ставка налога у меня будет на ООО, будет ли НДС и в каком размере, периодичность отчетности в налоговую и оплата налогов. Каким образом я смогу выводить доход? Какой уставной капитал лучше выбрать и какую ответственность несет ООО в суде?",m,False,5
